RATING,QUOTE
FAKE,"Dahil pabaya ang gobyerno kahit kalapit nating bansa hindi na nagpadala ng relief goods hindi tulad noon sagana ang tulong na natatangap natin (Because the government is negligent, even neighboring countries are not sending relief goods unlike before when we received a lot of help)."
FAKE,’BBM HAWAK ANG GUINESS (sic) WORLD OF RECORD AS PHILIPPINES LONGEST MOTORCADE CARAVAN!’| ‘LAKAS NG NORTE’ (BBM holds Guiness world record on Philippines’ longest motorcade caravan! | Strength of the North).
FAKE,"HOT ISSUE: BAM AQUINO INANGKIN ANG LRTSA KANYA DAW HINDI KAY PRRD (Bam Aquino grabs credit for the LRT [he] claims it’s his, not [President Rodrigo Roa Duterte’s])!"
FAKE,Genius student from Manila wanted for justice because of the creation of a fat burner that helps you lose 27 kilograms in 30 days!
FAKE,"Upang ipagdiwang ang kaarawan ng @Robinsons Supermarket, padadalhan ka namin ng Custom na Gift Bag. Sa lahat ng sumulat ng Love Robinsons Supermarket bago ang April 25, 2023. Good luck (To celebrate the anniversary of Robinsons Supermarket, we will give a custom gift bag to everyone who writes ‘Love Robinsons Supermarket’ before April 25, 2023. Good luck.)"
FAKE,"Law Expert to ICC: You cannot prosecute a President who has a very high approval ratings in his country!,"
FAKE,Two days salary deduction for the month March 2023 from all government employees for President Relief Fund for Turkey and Syria.
FAKE,Thousands of unused Robredo’s slippers found in Abandoned NPA Camp.
FAKE,"Pope Francis spoke again: Eat whatever you want for Easter, the sacrifice is not in the stomach, but in the heart. They refrain from eating meat, but don’t talk to their siblings or relatives, don’t visit their parents or bother them to attend to them. Don’t share food with the needy, forbid children to see their father, forbid grandparents to see their grandchildren, criticize other people’s lives, beat their wife, etc.,"
FAKE,"Dear Fellow Filipinos, Dahil sa sunod-sunod na scandals (Because of a series of scandals) involving public officials, Katay (Butcher) Digong had a meeting with his top leaders! #WorryMode #NgaNga (lit. agape)#AlamNaThis (this is already known)#SilentNoMorePH Source: Silent No More PH, May 28, 2018"
FAKE,PRES MARCOS NA-SHOCK ??? PACQUIAO SIBAK NA ATTY TRIXIE BINUKING GUMAGAYA SA PIRMA NI BBM (President [Ferdinand Bongbong
FAKE,"DepEd teachers who find their issued laptop to be slow or not in accordance with the latest specifications should return it and buy their own laptop. If they can not be thankful, the least that they can do is SHUT UP."
FAKE,PILIPINAS FIGHTER JET BUMANAT NA (PHILIPPINES FIGHTER JET HAS GONE ALL OUT!)
FAKE,"Sa hindi inaasahang pagkakataon, nawala ang mabahong hininga ng asawa ko after 1 month of using the mouth spray of Pasteur Institute Japan (Due to an unexpected circumstance, my husband’s bad breath went away after a month of using Pasteur Institute Japan’s mouth spray)."
FAKE,"Marcos’ votes decreased by 20M after nine minutes,"
FAKE,Robredo’s Hometown Naga City Named As Shabu Capital City Of The Philippines.
FAKE,"DAHIL SA PATULOY NA PAG-ASENSO NATIN, MAGKAKAROON TAYO NG RAFFLE DRAW (Because of our [PCSO] growth, we will have a raffle draw)."
FAKE,"WHOOPING COUGH SOLUTION !! Whooping cough, isang virus na kumakalat ngayon. Ano nga ba ang Whooping cough? Sino-sino ba ang mga natatamaan nito? Meron bang solusyon dito? Sasagutin lahat yan ni Doc.W.Ong (a virus that is currently spreading. What exactly is Whooping cough? Who can be affected by this? Is there a solution to this? Doc. W. Ong will answer all of that). Hindi mo na kailangan pang maghanap ng mga antibiotic dahil ipapakilala ko sa inyo ang isang gamot na epektibo at pwedeng inumin sa anumang edad. Vitalungs lang ang tanging lung supplement na may kakayahang lunasan ang anumang lung conditions o respiratory diseases kagaya ng whooping cough at iba pa (You don’t need to look for antibiotics because I will introduce you to a medicine that is effective and can be taken at any age. Vitalungs is the only lung supplement that has the ability to treat any lung condition or respiratory disease such as whooping cough and others)."
FAKE,"Catholic Church: Raping Children is ‘Religious Freedom’ for Pedophile Priests,"
FAKE,"If you look at anything that’s been successful, whether it’s looking at financial models or trying to prevent fake financials, trying to prevent those things from happening. It has always been the most successful ones included machines… Source: UNESCO, Is journalism in crisis? Interview with Rappler’s Executive Editor, Maria Ressa, April 4, 2017, watch from 0:49 to 1:06"
FAKE,Wala pong pang bu-bully kung ginagamit lang naman ni … ang abilidad nya sa taekwondo! Di po ba pwede na pina-praktise lang ni … ang skills nya sa taekwondo (There was no bullying if … was only using his skills in taekwondo! Couldn’t it be that … was just practicing his taekwondo skills)?
FAKE,"BREAKING NEWS: Actress na si ‘SHAINA MAGDAYAO’ dead on arrival nang dalhin sa E.R. dahil sa sakit na Hypothyroid. | Today; 24 Oras (BREAKING NEWS: Shaina Magdayao, dead on arrival when brought to E.R. due to [hypothyroidism])"
FAKE,"Opo! Dinaya namin si Bongbong! Kina-usap ako ni Mar at hinimok akong tumakbo bilang VP niya. ‘Ang sabi ko, Hindi ako mananalo. Hindi ako masyadong kilala.’ Ang sabi naman niya, ‘kami ang bahala. Nasa atin ang makinarya.’"
FAKE,"We didn’t do fake news on your interview with us. We reported it as is, as you said it. You lie when you say we have misconstrued or mistranslated your statements in that interview. And, Madam, the word ‘STOP’ is SYNONYMOUS with ‘NOT TO CONTINUE.’"
FAKE,"Look: ‘PRES.DUTERTE TO CARDINAL TAGLE: Your Job is to Educate the Faithful, My Job is to Eradicate Those who are Killing the Faithful,'"
FAKE,"DAHIL SA PAG LAGO NG AMING AHENSYA MAMIMIGAY KAMI NG HOUSE & LOT PARA MAKASALI SUNDIN LANG ANG MGA DAPAT GAWIN (Because of our agency’s growth, we will be giving away house & lot, to join, just follow the instructions)!"
FAKE,"PHILIPPINE NATIONAL BANK SCHOLARSHIP 2024. MAY ANAK KA BA NA NAG-AARAL (Do you have a child who’s studying?) ELEMENTARY 10,000. HIGH SCHOOL 15,000. COLLEGE 20,000 REQUIREMENTS: SCHOOL ID AND REPORT CARD. MAG-REGISTER NA (Register now)!!"
FAKE,"SUPER TYPHOON NGAYONG LINGGO! BAGYONG ALAKDAN (This week! Typhoon Alakdan) LATEST WEATHER UPDATE! JAN 4, 2024."
FAKE,"Research on thousands of people who have successfully regained their shape, lost mαny kg in a short time and improved their health effects after eating MEIZOU Chia seeds. The product has been approved by the FDA as safe and good for health."
FAKE,"DOLE SCHOLARSHIP 2024. Elementary – 3,000 Monthly Highschool – 5,000 Monthly College – 8,000 Monthly REQUIREMENT SCHOOL ID CARDREGISTER NOW!!"
FAKE,"PATAY SI RONALD ‘BATO’ DELA ROSA MATAPOS SIYANG PAGBABARILIN SA HARAP NG BUREAU OF CORRECTIONS. (Ronald ‘Bato’ Dela Rosa dead after getting shot in front of Bureau of Corrections),"
FAKE,"KUWAIT NAGSISI NA! HUMINGI NG PAUMANHIN KAY DUTERTE NAKIPAG AYOS KAAGAD! PANOORIN (Kuwait repents! Asked forgiveness from Duterte, made peace immediately! Watch),"
FAKE,"Bantayan ang balota sa Mayo 9 baka isali sa balota ang mga pangalan ng mga patay.. BBM AT LENI huwag isali ang mga pangalan ng mga bangkay (Watch over the ballots on May 9, they might include the names of the dead.. BBM AND LENI, don’t include the names of the dead)."
FAKE,"Pneumonia, Bronchitis, asthma, [chronic obstructive pulmonary disease] C.O.P.D. resolved right after 7 days of using Lung Gold Milk,"
FAKE,SPECIAL REPORT: Carlos Dominguez’s Latest Investment Has Experts in Awe And Big Banks Terrified.
FAKE,Libreng Pabahay 2023 TANDAAN: LIBRE AT WALANG BABAYARAN KAHIT PISO (Free Housing 2023 REMEMBER: FREE AND WITHOUT ANY PAYMENT NOT A SINGLE PESO).
FAKE,"Ito naman talaga ang tunay at totoo ko na kulay ‘dilaw’ kaya gusto ko si Lenie [sic] manalo pagka presidente (This is actually my real and true color — ‘yellow,’ that’s why I want Leni to win as president)."
FAKE,DOH Health Bulletin to the Public: The Upper Respiratory Infection affecting China at present is quite serious. The virus causing it is very potent and is resistant to existing antibiotics.
FAKE,"Ang DSWD walang scholarship program. Meron lang kaming educational assistance na tinatawag (The DSWD does not have a scholarship program. We only provide educational assistance),"
FAKE,Ayaw kong maging investment ng parents ko (I don’t want to be an investment of my parents).
FAKE,ALAMIN! Bagong Programa Ng DSWD 3K Per Month Ipamimigay Bukod Pa Sa 4PS PAANO MAGPALISTA? CLICK NIYO LANG ITONG LINK AT MAGPA REGISTER (FIND OUT! DSWD’s New Program 3K Per Month Will Be Given Apart From 4PS HOW TO REGISTER? JUST CLICK THIS LINK AND REGISTER).
FAKE,"HONTIVEROS, ginawang 65 yrs old ang MINIMUM AGE ng SENIOR CITIZEN at gustong ipatigil ang P500 na PENSION nila kada buwan (Hontiveros made 65 the minimum age for senior citizens and wants to stop their P500 monthly pension)!"
FAKE,JUST IN PDUTERTE NAGULAT sa NATUKLASAN KASABWAT ni PACQUIAO sa UMAK IKINANTA NA (President Duterte was shocked to know Pacquiao’s accomplice in UMak; now named)?!!
FAKE,"Tama lang ‘yung limang pisong tubo kada kilo ng palay. Ang problema kasi sa mga magsasaka, gusto nila maging asendero (A profit of five pesos per kilo of unmilled rice is just right. The problem with farmers is that they want to be large farm owners)."
FAKE,MABISANG SOLUSYON PARA SA DIABETES. Sabihin hindi sa insulin. Epektibo pagkatapos ng 7 araw ng paggamit. (Effective solution for diabetes. Say no to insulin. Effective seven days after use.)
FAKE,Mahalin natin ang mga magsasakang mahihirap dahil sila ang naaapektohan [sic] sa krisis (Let us love the poor farmers because they are the ones affected by the crisis). – Sen. Bam Aquino
FAKE,"As a dermatologist doctor, I really want Fillipino (sic) women to have healthy, youthful skin and always loved by husband. Korea’s leading cosmetic experts have researched the product Sammi Egg Essence Mask that can help smooth, firm and even skin tone, can be used for both pregnant women and people with extreme skin sensitive period."
FAKE,President Duterte declares enhanced community quarantine in entire Luzon.
FAKE,"Bilang Co-Chairman ng ICAD, agad kong ipag-babawal sa lahat ng kapulisan ang pagdadala ng baril o anuman uri ng sandata during Raid and Police Operation ng sagayon masiguro ko walang mamamatay na suspek. Bagamat hindi maiiwasan na may malagas sa ating mga kapulisan. Tututulong po ang gobyerno sa pagpapalibing sa kanila (As co-chair of ICAD, I will immediately ban all police from carrying guns or any other type of weapon during raid and police operations to ensure no suspect will die. While we cannot prevent the death of our police officers, the government will provide them with burial assistance)."
FAKE,"LAND BANK SCHOLARSHIP 2024-2025. COLLEGE STUDENTS: P10,000.00. SENIOR HIGH: P 9,500.00. HIGH SCHOOL: P 8,000.00. ELEMENTARY: P 7,500.00. Requirements: School id, Report card. APPLY HERE: [Link]"
FAKE,"LEAD VOCALIST NG KAMIKAZEE JAY CONTRERASAT 6 KASAMA TIMBOG SABUY BUST OPERATION (Lead vocalist of Kamikazee, Jay Contreras, and 6 others were caught in a buy-bust operation)."
FAKE,"Desiplina (sic) ng demokrasya. Samahan ninyo kami para alagaan ang kalikasan. Suportahan ang Partidong Liberal. Clear Boracay, Clear Pasig River. (The discipline of a democracy. Join us in taking care of the environment. Support the Liberal Party. Clear Boracay, Clear Pasig River)."
FAKE,P10K AYUDA PARA SA MGA MAY NATIONAL ID! (P10K ayuda [cash aid] for those with national ID!
FAKE,"Si Sara, mayora ‘yan, hindi yan kung sino lang. Diyos ‘yan sa Davao. Hindi naman ninyo pera ang ginamit sa mga tarpaulin kaya wala kayong pakialam d’yan (Sara is a mayor, not just anybody. She’s God in Davao. It’s not your money that paid for her campaign tarpaulins, so back off),"
FAKE,P20.00 COINS MO BILHIN NAMIN NG P600.00 ANG ISA (We’ll buy your P20 coins for P600 each) | 100% LEGIT.
FAKE,I call on the government to exempt childrens from total lockdown. The safety measures is depriving the children to explore their capacity to perceive the world. I think these is the area I want the government to consider (sic).
FAKE,NAAWA AKO SA MGA SENIORS (I felt pity for the senior [high school students]) SAYS DEPED SECRETARY.
FAKE,"Our learners in DepEd do not exactly need quality education, they only need basic education. Most of them will go in abroad and become Domestic Helpers, Nurses or Construction workers. Besides, DepEd does not have the budget to provide the same quality education as being provided by private schools."
FAKE,"IKEA: We are happy to announce that we will be donating dozens of sofa chairs that cannot be sold due to minor scratches and minor damage, all working fine, so we will randomly send them to someone who types ‘done’ until November 25th! hopefully useful for you and your family. And register here."
FAKE,"President Duterte’s effort against the COVID-19 should be appreciated by the Filipinos. They should appreciate it instead of rallying all night, all day. They are promoting the transmission of COVID-19. Though the Philippines has a controversial government, It has the worst citizens, particularly it’s (sic) opposition."
FAKE,Tragedy of stampede in Korea was repeated in the Pilipinas (Philippines). It is now estimated that 28 people have been injured and fainted…Rescue crews received at least 61 calls from residents in Pasay City saying they were having trouble breathing.
FAKE,LUMABAS SA IMBESTIGASYON NA WALANG KASALANAN ANG TULFO BROTHERS | PANOORIN (Investigation reveals Tulfo brothers innocent | Watch)
FAKE,"Before the world learned of Cambridge Analytica and Russian trolls (to skew public sentiment), there was Rodrigo Duterte’s presidential campaign in the Philippines,"
FAKE,"MASAMA ANG LOOB KO DAHIL AYAW AKONG SUPORTAHAN NG BUONG ATENEO, DLSU, CSA, BRENT, POVEDA, PHILIPPINE SCIENCE, U.P. AT IBA PANG MGA PAARALANG MAY MATATAAS NA ANTAS NG URI NG TAO AT MGA EDUKADO (I feel bad because people from Ateneo, DLSU, CSA, Brent, POVEDA, Philippine Science, U.P. and other schools with highly educated people don’t want to support me)."
FAKE,"Pinapaalalahanan po namin ang lahat na magingat sa mga kumakalat na text at online scam, ito po ay mahigpit naming tinututulan. Maging mapanuri po sa mga natatanggap ng mensahe at tawag,"
FAKE,"Security Guard ng ABS-CBN Nagbigti sa Loob ng Mismo ng Opisina Ilang Oras Matapos Ipasara ng NTC (ABS-CBN’s security guard hanged herself inside the office hours after NTC ordered network’s shutdown),"
FAKE,I am amazed how President Duterte manages his own country in this time of crisis. He is better than Donald Trump. His leadership is extraordinary.
FAKE,"Surveys consistently show that the President is the best communicator in our country. For me, he is like Jesus Christ, Allah and Buddha rolled into one!"
FAKE,A ballot in New Zealand no name of vp leni [Robredo]
FAKE,"Ninоy Aquіno International Airport. Start of sales in 2023! From now on, we will clear out the airport warehouse and sell luggage that has gone unchecked for 6 months. Ninоy Aquino Airport can dispose of these suitcases, organise a charity event and distribute the forgotten luggage for only ₱556.54 per suitcase!"
FAKE,Hindi masama ang kidnapping kung hindi sinaktan ang biktima (Kidnapping is not bad if the victim was not hurt).
FAKE,"PANTAWID GUTOM PROGRAM. UCT/CASH CARD/NON POOR. 7K MONTHLY ALLOWANCE LAHAT MAKAKATANGGAP. MAGPALISTA NA NASA LINK ANG FORM (Unconditional cash transfer/cash card/non poor. P7,000 monthly allowance. Everybody will receive it. Register now with the form in the link.)"
FAKE,"We can impose taxes to our seafarers, nurses and other sectors who are earning a lot in abroad. It is high time that they should also pay their taxes here in the Philippines and not only to their host country."
FAKE,"Breaking News: Kris Aquino Tinakbo sa Hospital matapos Mag Positive sa sakit na COV… (Kris Aquino rushed to hospital after testing positive for COV…),"
FAKE,Ex beauty queen burn’t alive for stealing make up kits and hair in calabar (Vi0deo and pictures attached).
FAKE,"After the first shot, she had a fever of 38 degrees, but the next day it went down to just over 37, and that was it. After the second shot, her temperature went up a little, but then came down again. She feels well, and the titres are high."
FAKE,"Pres. Duterte is the kind of leader who knows the way, goes the way and shows the way. Filipinos are very fortunate to have him. Seriously, he looked so overworked. He may not be perfect but he truly loves his country. Philippines doesn’t have the worst government. It actually has the worst citizens."
FAKE,"A guide to claiming PHP 6,000 monthly pension for senior citizens. Starting at AGE 60. Gift from DU30!"
FAKE,The hospital strongly denies developing any such medication due to the fact that the hospital does not possess the capability to independently develop and produce drugs.
FAKE,Salamat sa mga nagtatanggol sa mga NPA [New People’s Army]. Kailangan natin Protektahan ang NPA. Pagasa din sila ng ating bayan. Dapat makiisa ang Gobyerno sa Hangarin ng NPA. Eto ang Pangako ko kapag ako naging Pangulo.
FAKE,"Drug Suspek Na Estudyanteng Babae Ng Ateneo Pinaghubad At Pinatuwad Ng Mga Pulis (Female Ateneo student who is a drug suspect, ordered to strip and bend over by police) "
FAKE,H’wag nating paniwalaan agad ang mga kwento nila. Pwedeng sinisiraan lang ang mga Chinese. Pwedeng nagha-hallucinate lang ‘tong mga ito. Ingat kayo sa mga sinasabi ninyo kasi pwedeng kasuhan ang mga mangingisdang ito.
FAKE,CCTV REPORT: Paalam Queen of All Media Ms. Kris Aquino. Makakasama Mo Na Rin ang mga Magulang Mo. 1971-2018 (CCTV Report: Goodbye Queen of All Media Ms. Kris Aquino. You’ll finally be with your parents. 1971-2018).
FAKE,SMART ENERGY POWER SAVING DEVICE NAPATUNAYANG EPEKTIBO AYON SA DOE (SMART ENERGY POWER SAVING DEVICE PROVEN TO BE EFFECTIVE ACCORDING TO DOE).
FAKE,"To our all knowing detractors, if you are a depositor of LandBank or the DBP and do not trust the feasibility of having our own investment fund (MIF), then just withdraw your money and deposit it in another bank. If you are a member contributor of GSIS and SSS, then just stop contributing and withdrawing all your contributions,"
FAKE,"Wala akong sinabi na ‘ihinto’ ang drug war ang sabi ko ‘not to continue’ (I didn’t say ‘stop’ the drug war, I only said ‘not to continue’)."
FAKE,National Commission of Senior Citizen (NCSC) R.A. 11350. All Senior Citizen pensioner or nonpensioner will receive 1k per month or 3k every 3 months under the NCSC and Office of the Senior Citizens Affair no longer under DSWD but under NCSC. Register online ncsc.gov.ph The 1k monthly pension will take effect on March 2023.
FAKE,"You are too much Mr. President! Kung talagang cocaine addict si dad (Bongbong Marcos), bakit di mo sya naisama sa drug matrix mo (If my dad was really a cocaine addict, why was he not included in your drug matrix)? All I can say your war on drugs was a failure like your face."
FAKE,"Huwag po nating maliitin ang Sinovac. Bagamat 50.4% lang ang efficacy nito, mas mainam na ito kesa wala. Hindi lamang talaga pwede sa mga health workers ang mababang efficacy rate. Pwede na ito sa mga mahihirap nating mga kababayan kaysa masayang."
FAKE,Kulang pa ang K to 12 education system natin. Kelangan [sic] apat na taon sa Junior HS at apat na taon sa Senior HS.
FAKE,"PINAY DH SA MIDDLE EAST, ‘GINAHASA NG TATLONG KATRABAHO AT PINOST PA SA SOCIAL MEDIA ANG BIDYO’, BABAE KRITIKAL (Filipina domestic helper in the Middle East raped by co-workers who posted the video on social media, woman in critical condition)!"
FAKE,"HOUSE TO HOUSE PAYOUT PARA SA 10K NA AYUDA (for P10,000 cash assistance), ONGOING NA (now)!"
FAKE,"Robin Padilla: Isasabatas ko na po na Ang bawat lalaki, Lima ang mapapangasawa (I will create a law to allow every man to marry five women)."
FAKE,"BREAKING NEWS! After 2 months of keeping it a secret. We can finally reveal that DISNEY will be developing an 80 hectare theme park in Toril, Davao City. After DisneyLand Japan, Hong Kong, and Shanghai their next location in Asia is Mindanao, Philippines. Have a blessed Sunday everyone."
FAKE,"Kung elitista’t mayaman ka, KAKAMPINK [supporter of Robredo] ka. Kung mahirap kang atat sa tunay na pagbabago, kasangga mo ako. Tapat na serbisyo ko ang kailangan mo. Kitakits sa 2022! (If you’re elitist and rich, you’re KAKAMPINK [supporter of Robredo]. If you’re poor and in a hurry for real change, I’m your guy. What you need is my honest service. See you in 2022!)"
FAKE,"Hindi tulong financial ang kailangan ng taong bayan para labanan ang Covid 19, kundi ang pagtanggal ng mga pulis at militar sa ating mga lansangan (It’s not financial assistance that the public needs to fight COVID-19, but getting rid of the police and military from our streets)."
FAKE,"CHED SCHOLARSHIP PROGRAM 2023-2024. Full Allowance for Private College/University P120,000. Full Allowance for Public College/University P80,000."
FAKE,KRIS AQUINO NAG COLLAPSE SA LAMAY NI JOVIT BALDIVINO! PUMANAW NA (KRIS AQUINO COLLAPSED DURING JOVIT BALDIVINO’S WAKE! [SHE] HAS PASSED AWAY)! ACTUAL FULL VIDEO NAKUHA SA LAMAY (TAKEN FROM THE WAKE)! Thank (sic) For Watching.
FAKE,"Marami kasi ang lumalabas sa mga pahayagan, sa media na iyon nga 6.4, tapos iyong epekto na parang 6.4 iyong buong Enero hanggang Agosto. Pero kung talagang uh, iko-compute mo it’s 4.8. (Several reports in newspapers, in the media, show the 6.4 percent inflation rate covers January to August. But if you compute for it, it’s 4.8 percent for the past eight months if I’m not mistaken). Source: Radyo Pilipinas, Cabinet Report sa Teleradyo, Sept. 8, 2018, watch from 1:18:33 to 1:18:55"
FAKE,"Ang lotus root powder ay… may epekto ng pagpigil sa labis na timbang, labis na katabaan, pagtatae, mga digestive disorder na dulot ng bakterya, pagbabawas ng kolesterol sa dugo. (Lotus root powder has… an effect in stopping excess weight, excess fat, diarrhea, digestive orders caused by bacteria, [and] reducing blood cholesterol.)"
FAKE,consuming alcoholic beverages may help reduce the risk
FAKE,Karapat dapat lang patawan ng karagdagan bayad ng mga Overseas Filipino Workers (OFW) ang PHILHEALTH tutal Dollars naman yung kinikita nila (Overseas Filipino Workers [OFWs] deserve the increase in contributions because they earn in dollars).
FAKE,Breaking! National University Students Walks Out From Sen. Hontiveros Speech.
FAKE,KUMPIRMADO: MGA ESTUDYANTENG LUMALABAN SA MILITAR TINANGGALAN NA NG SCHOLARSHIP AYON SA NYC CHAIR (Confirmed: Students fighting against the military had their scholarships removed according to the NYC Chair)!
FAKE,"Gulat na gulat, maraming nanghihina habang nakapila, nagpupumilit bumili ng aircon sa Mall of Asia (Very shocked. Many are getting weak while lining up, insisting on buying an air conditioner at the Mall of Asia)."
FAKE,"P5,000.00 CASH ASSISTANCE LAHAT NG MAY NATIONAL ID (P5,000.00 cash assistance to all who have a national ID). APPLY ONLINE!"
FAKE,trillanes gustong pa imbistigahan kung san galing ang tagong yaman ni manny ([T]rillanes wants to probe the source of Manny’s hidden wealth).
FAKE,"Sandiganbayan suspends LRay Villafuerte over 800 million graft,"
FAKE,HINDI UUBRA SA AMING MGA TAGA TONDO YANG MGA TAGA MINDANAO (Those from Mindanao won’t stand a chance against Tondo [Manila] residents).
FAKE,"Dahil sa bagong drug war Utos ni madam VP Leni Dapat walang dalang Baril ang mga Pulis pag my raid, ito na bagong sandata ng ating kapulisan… (Because of the new drug war, Madam VP Leni banned the policefrom carrying guns during raids, so these are the new weapons of our police force)… …Yung may drug operation pero bawal na gumamit ng baril (Where there is a drug operation but you cannot use a gun)… …BAWAL ANG BARIL SA DRUG RAID OPERATIONS – VP LENI LUGAW ROBREDOKay gibawal man sa ato ang Bise Presidenti ang Pusil panahon sa Drug Raid Operations, nangita ug alternatibo nga pama-agi aron maka sukol ang atoang mga kapulisan (Guns are banned from drug raid operations – VP Leni Lugaw Robredo. Because the vice president has prohibited guns during drug raid operations, they should find alternative ways for our policemen to fight back)… …Di lng gihapon ta kumpyansa, gamiton nto ato inisyatib kung mag drug operation (If you still don’t have the confidence, let’s use this as an initiative if there’s drug operation) okeeeeyyy keeeyyooooww!!"
FAKE,He WAS an addict but NOT anymore. He has no plans yet about his platforms but for sure he’ll figure it our (sic) soon. And I have never seen him hurt a fly when he was using cocaine.
FAKE,"Walang P500 na ang nakalagay ay tarsier.. It’s not true talaga. Inedit nila ‘yan (There’s no P500 bill featuring a tarsier… It’s really not true. They edited that),"
FAKE,"Dapat pag umubo, sana pahigop… para di na kumalat pa… (If you’re going to cough, you should suck it in… to prevent its spread…)."
FAKE,"‘DUTERTE, PLEASE SAVE AMERICA’ 100,000 americans gathered to force-elect President Rodrigo Duterte in US."
FAKE,"LIBRENG PA PUKE para sa mga nais magpagawa ng puki.. 18 pataas, handog lingkod bayan para sa lgbt. first come, first served no advance registration(FREE FEMALE GENITAL CONSTRUCTION for those who want to get female genitals.. 18 years old and above, a public service offering for the LGBT. First come, first served. No advance registration),"
FAKE,Mga tira-tirang pagkain sa mga restaurant ang dapat ibigay sa mga mahihirap – Bam Aquino (It is leftover food from restaurants that should be given to the poor — Bam Aquino)
FAKE,"The Philippine version of democracy as of late is best called a government by stupid people, for stupid people and of stupid people. The result is you get a government that buys the people, poor the people, and off the people."
FAKE,"Vico sotto, kasabwat sa Pepsi Paloma Case (Vico Sotto, an accomplice in the Pepsi Paloma case)?"
FAKE,"If u find any child crying on road showing his/her address n asking u to take him/her to that address, take that child to police station n plz don’t take it to that address. IT IS A NEW WAY OF GANGS TO STEAL, RAPE and KIDNAP GIRLS (sic)."
FAKE,"PANOORIN: SHARK NATAGPUANG LUMALANGOY SA MARIKING RIVER GRABE 4.4 MILLION VIEWS AGAD ANG VIDEO NA ITO (Watch: Shark found swimming in Mariking River, Intense, this video already has 4.4 million views)."
FAKE,"Willie Ong: Ako bilang isang internist cardiologist, ito po linya natin – sakit sa puso. Ang maipapayo ko sa inyo ay uminom ng Vascuhealth. Ang gamot na ito ay makakatulong para maging normal ang iyong heartbeat. Mawala ang paninikip ng dibdib at palpitasyon. Ito talaga inirerekomenda ko sa mga pasyente ko (As an internist cardiologist, this is our line of work – heart disease. What I can advise all of you is to drink Vascuhealth. This medicine will help normalize your heartbeat and remove chest tightness and palpitations. This is really what I recommend to my patients)."
FAKE,Shout out sa pamilya kong BBM!!! (Shout out to my family [who are supporters of] BBM!!!).
FAKE,Wow! Australia Congratulates President Bongbong Marcos and VP Mayor Inday Sara Duterte through the vivid lights at the Operah (sic) house!
