RATING,QUOTE
FALSE,"ICC, MAY DESISIYON NA! DUTERTE, GUILTY! SIGURADONG MAKUKULONG! PBBM, TUTULONG SA PAGHULI. (ICC has a decision! Duterte, guilty! Will definitely be jailed! PBBM will assist in arresting)."
FALSE,AATAKE SABAY SABAY! AUSTRALIA NAGDEKLARA NA! CHINA PAPALAYASIN NA! CHINESE AMBASSADOR NAPATAAS KAMAY. (Will attack simultaneously! Australia has already declared! China will be sent away! Chinese ambassador raised hands.
FALSE,"Red Alert!! Kapapasok lang ng balita mga maam/sir mag iingat po Ang lahat part Ng cavite area Lalo na po sa bacoor Meron pong more than 10 inmates Ang nakawala gumawa po sila Ng pag kidnap at holdap, maaari lang po na mag double ingat Ang lahat (This news just came in, Ma’ams/Sirs. Be careful everyone [in] all parts of the Cavite area especially in Bacoor. There are more than 10 inmates who have escaped. They’ve done kidnapping and robbery, everyone please be extra careful)."
FALSE,LAGOT KA NGAYON RISA HONTIVEROS DI NAKALIGTAS sa PASABOG ni VP SARA SEN TULFO EBIDENSYA NILABAS na (You’re in trouble now. Risa Hontiveros failed to escape from the bombshell of Vice President Sara Duterte and Sen. [Raffy] Tulfo. Evidence revealed.)
FALSE,A New Horizon: Pagkuha ng Philippine Navy ng HMS Westminster F237 at HMS Argyll F231 (The Philippine Navy’s receipt of HMS Westminster F237 and HMS Argyll).
FALSE,"Dagdag na P100 na sahod inaprubahan na ni PBBM. Mabuhay ang bago Pilipinas, mabuhay ang Pilipino (Additional P100 increase in wages has now been approved by President Marcos. Long live the Philippines, long live the Filipinos)"
FALSE,"KAKAPASOK LANG LAHAT NAGULAT! SAWAKAS NAHULl na si GUANZON HlNATULAN ng KORTE MABUBULOK sa KULUNGAN (Just in, everyone was shocked! Finally Guanzon was caught, judged by the court will rot in jail!)"
FALSE,"MATINDI TO SEN RAFFY TULFO NAMUTLA DI NAKALIGTAS sa MATINDING UTOS ni PRES MARCOS TANGALIN sa PWESTO (This is serious! Sen. Raffy Tulfo went pale, not safe from the drastic order of President Marcos, removed from his position)"
FALSE,"From a friend. Please read. Be aware of this scam. Forwarding as received. Sharing from another Viber group, (By a DLSU school mate) This came from a good friend whose 30- yr old son almost became a victim of a scam yesterday. Please spread and be vigilant. All, am sharing what happened to my son yesterday. My son was almost a victim of chop chop syndicate yesterday. He was stopped along public road going to white plains. A woman stepped in front of the car and pretended to have been hit. Good thing he stopped a few feet away as he was travelling slow. The Police came almost immediately and was telling him to get in their police vehicle while holding a gun. there were 3 policemen. He was already shouting in the street to get attention that it was a scam. Since there was no bump in the hood, they brought out a pipe to hit the car as proof she got hit. He only escaped because he threw 3000 pesos in 100 bills in the air and just sped away in the car while people were already watching. Police did not chase him. We called our PNP friend. My son was the 5th victim (almost). Our friend said areas reported were green meadows, valley verde, binondo, c5 near bgc. They would get the car as chop chop and probably take him for ransom. They are REAL policemen daw (allegedly)! Grabe (severe)!!! This happened at 3pm in broad daylight. Am spreading this as i think our first defense is public awareness. Pls spread but keep names out. This is real. Fyi."
FALSE,"KAPAPASOK LANG: OMG! KARMA HABANGBUHAY ang SINAPIT SA WAKAS KULONG na IMEE PINIGILAN ang luha VP SARA (Just in: OMG, karma! Prison for life. Finally, he’s in jail. [Sen. Imee Marcos] couldn’t stop her tears)"
FALSE,"GRABI NAKAKATAKOT ITO! BINOMBA NG CHINA AT PINAGWAWASAK. PILIPINAS PINAGBANTAAN ANG CHINA. MALAKING GYERA ITO VS CHINA. (Oh no, this is scary! China bombed and destroyed. The Philippines threatened China. This is a big war versus China)."
FALSE,Nakatanggap muli ang Philippine Navy ng Super Power Warship mula sa New Zealand (The Philippine Navy again received a Super Power Warship from New Zealand).
FALSE,"SHOCKING: BIGLAAN TO! TINUGIS na OMG! WANTED na TAMBA! DI MAHAGILAP DI NAKALIGTAS UTOS NG PANGULO (This is sudden! Being pursued, oh my god! Now wanted Tamba! Cannot be found cannot escape the president’s order)."
FALSE,"KAKAPASOK LANG Good News Malacañang! Nagkausap na si PBBM FPrrd Vp Sara Nagkaisa ICC Bawal na sa Pinas! (Just in, good news [in] Malacañang! President Ferdinand Marcos, former President Rodrigo Duterte and Vice President Sara Duterte joined forces, ICC not allowed in the Philippines!)"
FALSE,"GRABI NAKAKAGULAT ITO. BUONG PILIPINAS MAY DAGDAG PASAHOD. GAGAWING P1000 PER DAY MIN. WAGE. LAHAT MATUTUWA SA BALITA ITO. (Wow, this is shocking. The whole Philippines will get a wage increase. Minimum wage per day will be P1000. Everyone will be happy with this news)."
FALSE,"KAKAPASOK LANG Good News! Pres Marcos kamay na Bakal sa Kongreso FPRRD Kumpirmado Speaker Pinalitan (Just in, good news! President [Ferdinand] Marcos’ iron hand in Congress. Former President Rodrigo Duterte confirmed, speaker replaced)."
FALSE,WARRANT OF ARREST! PBBM GINULAT DUTERTE! KULONG ANG HATUL! BUMALIKTAD PDEA! PINALAYAS KASAMA CHINA (PBMM surprised Duterte! Imprisonment is the verdict! PDEA flipped! Sent away along with China)!
FALSE,"MMDA reminders: The NO CONTACT POLICY is now in full force. This means that no MMDA traffic enforcer will flag down any driver for any traffic violation on the road but instead, will monitor violations onscreen via the CCTV camera. Consequently, car registered owners will be informed of violations via post mail and shall be given only 5 days to contest the violations. If the MMDA office does not receive any contest after 10 days, MMDA shall effect a prescribed fine and shall indicate or show the fine during registration renewal."
FALSE,"KAPAPASOK LANG. SHOCKING NAGULAT ANG LAHAT! MINDANAO TUMIWALAG NA! DINAAN SA LEGAL MANNY DI SANG-AYON! (Just in. Shocking, everyone was surprised! Mindanao has seceded! Through a legal way, Manny was against it!)"
FALSE,"OMG BINULABOG ANG ADIK. IMEE NILAGLAG ANG KAPATID TINURO ADIK PALA (Oh my god! Disturbed the addict. Imee dropped his sibling, pointed out as an addict)."
FALSE,GCash Announcement. Gcash is now officially removed on Playstore. From Co Ceo of GCash. Attention to all GCash app users the GCash app is down please cash out now your all balance in GCash app because in February 10 the GCash app is automatically removed in all app stores thank you.
FALSE,"KAKAPASOK LANG Grabe ang Utos! Sen Imee Cong Marcoleta PCSO SUSPENDlDO na Mr. Robles Tanggal agad? (JUST IN, this order is serious! Sen. Imee, Cong. Marcoleta SUSPENDED PCSO. Mr. Robles removed?)"
FALSE,Testigo lumutang ako mismo nakakita GM PCSO Mel Robles nabulaga (Witness came out: ‘I have seen it myself.’ PCSO General Manager Mel Robles shocked)
FALSE,Tense! 300 China fishing vessel destroyed by Philippine F-15 jets in West Philippine Sea.
FALSE,BREAKING NEWS! SI ROBLES ANG TOTOONG PANALO JAN CONG. MARCOLETA NAGSALITA NA SA ISSUE NG PCSO (Breaking news! Robles is the reall winner [of the 6/42 lotto draw]. [Sagip Party-list Rep. Rodante] Marcoleta talked about the issue of PCSO).
FALSE,Lagot si Xi Jinping! Libu-libong katao nagprotesta sa Beijing dahil sa humihinang ekonomiya ng China (Xi Jinping is in trouble! Thousands of people protested in Beijing because of China’s weakening economy).
FALSE,Natanggap ng Pilipinas ang pinakamapanganib na barkong pandigma sa buong mundo mula sa British Navy (The Philippines received the most dangerous warship in the world from the British Navy).
FALSE,OMG! REVGOV NA! PBBM TINAPOS ANG KONGRESO. MATINDING UTOS! (Oh my god! Revolutionary government now! PBBM ended Congress. Extreme order)!
FALSE,GUMUHO PANGARAP NI ROMUALDEZ! PEOPLES INITIATIVE PINATIGIL NA NI PBBM! DI KAYA ANG TAUMBAYAN (The dream of [House Speaker Martin] Romualdez crumbled! People’s initiative stopped by Marcos! The public could not take it)
FALSE,"Golden solution para sa diabetes, 2 baso lang sa isang araw ay makakatulong sa iyo. Dalawang baso araw-araw para sa stable na blood sugar, maiwasan ang numbness, insomnia, at serious complications. Suportado ang pancreatic health at kidney function. (Golden solution for diabetes,. Just two glasses will help you. Drinking two glasses [of the product] a day will stabilize blood sugar, prevent numbness, insomnia and serious complications. Supports pancreatic health and kidney function.)"
FALSE,"KAKAPASOK LANG BUONG MUNDO UMALARMA na! AMERIKA at PILIPINAS NAGDEKLARA NA DUDURUGIN na ang CHINA? (Just in, the whole world is alarmed! The U.S. and the Philippines declared that they will crush China?)"
FALSE,ICC INVESTIGATION TAPOS na! TRILLANES DAW AARESTO KAPAGLUMABAS na ang WARRANT kay FPRRD! NASUPALPAL (ICC investigation is finished! Trillanes will be the one to arrest FPRRD once the warrant comes out! Shot down)?
FALSE,"PBBM SINAMPAHAN SA KORTE SUPREMA | MANIFESTO NA TANGGALIN SA PWESTO SI PBBM, MAPAPABILIS NA (Case filed against [Marcos] in Supreme Court | Manifesto to remove Marcos from power will gain traction),"
FALSE,KAKAPASOK LANG NAGKAGULO na Mga Media KONGRESO TAMBA PAPALITAN ni DUTERTE UTOS ni PBBM VP SARA (Just in. The media was in chaos. Congress Tamba will be replaced by Duterte. Order of PBBM VP Sara).
FALSE,"SENADO VIRAL NGAYON: ICC pinasara na Pres marcos DU30 ABSWELTO na ROMUALDEZ HONTIVEROS NA-SHOCKED (Viral now in the Senate: ICC closed by President Marcos. Duterte already acquitted/Romualdez, Hontiveros were shocked)."
FALSE,"China nagdeklara na! China pinalusob mga barka, lahat umalarma! (China has declared [war]! China sent ships, alarming all!)"
FALSE,RED ALERT. MSU Saguiaran Baloi Iligan Malabang Butig Lumbatan Pantar Piagapo Cagayan Davao Labangan Pagadian Tukuran Please do inform all Muslim/Christian sa mga lugar na nabanggit kasi nagdeclare ang MILF at ISIS ng 2nd war dahilan sa BBL. I repeat inform all the Muslim and Christian and relatives na maging alerto sa anumang oras kasi magkakaroon ng 2ND WAR this coming RAMADAN. Please kung may load kayo share this message as soon as possible (Please do inform all Muslims/Christians in the areas mentioned because the MILF and ISIS have declared a 2nd war because of the BBL. I repeat inform all the Muslims and Christians and relatives to be alert at any time because there will be a 2ND WAR this coming RAMADAN. Please if you have load share this message as soon as possible).
FALSE,Just IN Korte Pinag utos PALAYAIN na si KA Eric at Doc Loraine Badoy Atty Suplico VS Cong ACop Nagsa (Court ordered the release of Ka Eric and Doc Lorraine Badoy. Attorney Suplico vs Cong. Acop).
FALSE,KAKAPASOK LANG Biglaang Utos! Pres Marcos Cong. Marcoleta bilang Speaker sa Kongreso Pinalitan na (Just in sudden order! President Marcos Cong. Marcoleta as Speaker in Congress. Already replaced).
FALSE,VIRAL NGAYON: SPEAKER ROMUALDEZ NAMAALAM na sa kongreso SUSPENDED na DU30 PBBM EBIDENSYA TINURO na (VIRAL NOW: SPEAKER ROMUALDEZ HAS LEFT congress NOW SUSPENDED/ DU30 PBBM EVIDENCE SHOWN.
FALSE,CHINA VS PINAS BARKONG PANGDIGMA NG PILIPINAS INILABAS NA (CHINA VS PHILIPPINES WARSHIP OF THE PHILIPPINES NOW RELEASED)!
FALSE,"KAPAPASOK LANG Grabe to! Matinding utos ni PRES BBM FPRRD LEILA DE LIMA Na-shocked mga dilawan iyak (Just in. This is harsh! Intense order of President Bongbong Marcos. Former president Rodrigo Duterte, Leila de Lima were shocked. The yellows cried)."
FALSE,"Turn off daw mamaya ang mga cp 10:30 PM hanggang 3:30 AM kase malakas ang radiation dahil sa cosmic rays, nucli atomic. Ibinalita ni Kuya Kim at sa BBC news sa cable. Delikado’t baka nakakamatay daw. Wag itabi sa pagtulog ang cp, and please pakiforward din sa iba for their information. – (Forwarded) Kung outside Phil,imssge nyo relatives nyo (Turn off your cp later from 10:30 PM to 3:30 AM because the radiation is high due to cosmic rays, nucli atomic. Kuya Kim reported it and BBC news on cable. It is dangerous and may be fatal. Do not keep your phones near you when sleeping, and please forward this to others for their information. If [you live outside] the Philippines, message your relatives)."
FALSE,OMG! TINUMBA NA! NABIGLA LAHAT! DE LIMA KUMPIRMADO! (She’s been killed! Everyone was shocked! De Lima confirmed!)
FALSE,US Abandons Israel’s Side! Muslim Countries Join Forces in Gaza! Israel is completely blockaded.
FALSE,CHINA KINUHA NA PATI ILOCOS! PBBM BINALAAN NA CHINA! GYERA NA TALAGA! BIGLAANG ANUNSIYO NG PANGULO (China has already captured Ilocos! President Bongbong Marcos warned China! This is war! Sudden announcement of the president)!
FALSE,Matinding utos ni President Biden | Pinayagan ang US Navy na gumamit ng dahas sa South China Sea (President Biden’s order | The U.S. Navy was allowed to use force in the South China Sea).
FALSE,"KAPAPASOK LANG: GRABE Pres marcos VP SARA lang nakagawa NITO ANAY sa KONGRESO TINAKTAK sa PWESTO (Just in: HARSH. Only President Marcos [and] Vice President Sara Duterte-Carpio were able to do this. Traitors in Congress, removed from their posts) KARMA."
FALSE,KAPAPASOK LANG: NAGKAGULO ang SENADO Pres marcos NALUHA VP SARA ISINUKO ang POSISYON SPEAKER ROMUALDEZ (Just in: The Senate was in chaos. President Marcos cried. Vice President Sara gave up her position. Speaker Romualdez).
FALSE,CHINA VS PILIPINAS JAPAN BUMANAT NA (CHINA VS PHILIPPINES JAPAN ALREADY HIT) PART2!
FALSE,"ATTENTION ALL SENIORS & PENSIONERS! SSS 13TH MONTH PENSION AT ₱1,000 INCREASE, SABAY IBIBIGAY (SSS 13th month pension and P1,000 increase will be given simultaneously)!"
FALSE,KAKAPASOK LANG Grabe ang nangyare Kay GLORIA ARROYO walang KAWALA sa KONGRESO Nilusaw ni Pres Marcos (Just in. Something really bad happened to Gloria Arroyo. No escape from Congress. Dismissed by President Marcos).
FALSE,PBBM PAGBABAYARIN NA CHINA! NAGTAGO NA! U.S DESTROYER NAKATUTOK NA KANYON! CZECH LALABAN PARA PINAS (PBBM will make China pay! They started hiding! A U.S. destroyer has aimed its cannon. Czech will fight for the Philippines)!
FALSE,KAKAPASOK LANG DIOSKO PO! GRABE NANGYARI KAY HOUSE SPEAKER MARTIN RUMUALDEZ Malaking Gulo to! VP SARA (Just in. Oh my god! Something terrible happened to House Speaker Martin Romualdez. This is a big mess Vice President Sara Duterte-Carpio).
FALSE,ETO ANG DAHILAN NG GYERA SA ISRAEL! PBBM NAPADASAL! PROPESIYA NG TEMPLO! AMERICA NAGDEKLARA NA GYERA (This is the reason for the war in Israel. President Bongbong Marcos prayed. Prophecy of the temple! America declared war).
FALSE,Gaza now Belongs to Israel.Hamas Surrendered Desperately.
FALSE,NAKU PO! Grabe nangyare kay Digong Pinatawag nasa ICC Interview Nakuha na! PBBM Umaksyon na VP SARA. (Oh no! Something terrible happened to Digong. Summoned by the ICC. Interview was received! PBBM already took action Vice President Sara Duterte-Carpio).
FALSE,Just Now : Wasak at NAPAHlYA si Sen CHIZ ESCUDERO walang kawala sa Utos ni Pres Marcos Media Natameme (Sen. Chiz Escudero was ruined and humiliated. No escape from the orders of President Marcos. Media was dumbfounded).
FALSE,NAKAKATAKOT PINAG HAHANDA NA MILITAR! PBBM BINALAAN NG ISRAEL! HAMAS AATAKE SA PINAS! GYERA NATALAGA (Scary. The military has been asked to prepare! PBBM warned by Israel! Hamas will attack the Philippines! This is really war).
FALSE,"PBBM GINULAT NG ISRAEL! NAGDEKLARA NA GYERA! WORLD WAR 3! BINOMBA NG 5000 MISSILE! NADAMAY NA PINAS (President Bongbong Marcos was shocked by Israel! Declared war! World War 3! Bombed by 5,000 missiles! The Philippines has been embroiled)!"
FALSE,HULING BABALA! Japanese Commander NAGBANTA NG DIGMAAN Kung Hindi Susunod Ang CHINA (Final warning! Japanese commander threatened war if China won’t follow)!
FALSE,"Diosko po! Grabe ang nangyari kay VP SARA tinanggal ng Kongreso, Sen Imee at Pres BBM nagWarning na (Oh my god! Something cruel happened to Vice President Sara Duterte-Carpio. Removed by Congress. Sen. Imee Marcos and President Bongbong Marcos gave a warning)!"
FALSE,Senado Wasak ang PCSO Raffy Tulfo PUMUTOK sa Galit sa 2-ABUGADO ng PCSO bagong Modus ipapasara na (The Senate destroyed PCSO. Raffy Tulfo explodes in anger at PCSO’s two lawyers. New modus. Will be shut down)!
FALSE,"CHINA UMATRAS NA! PBBM GINULAT NG CANADA! PIRMADO NA GYERA! MUTUAL DEFENSE TREATY AT PERMANENTE EDCA. (China steps back! PBBM shocked by Canada! War, mutual defense treaty and permanent Enhanced Defense Cooperation Agreement was signed)."
FALSE,BUMALIKTAD SA CHINA! PBBM SINIBAK SI ROBIN! PABOR LUMUSOB AMERICA! PH NAVY SINUPALPAL SI PADILLA (Flips on China! President Bongbong Marcos fires Robin. In favor of America’s attack. The Philippine Navy shoots down Padilla)!
FALSE,CHINA TINANGGAL NA SA ASEAN! GRABE KUMAMPE LAHAT KAY PBBM! CHINA NAPAHIYA SOBRA! BUO MUNDO NAGULAT (China removed from ASEAN! Everyone went in favor of PBBM! China was really humiliated! The entire world was surprised).
FALSE,SEN ROBIN ISA PALANG SPY NG CHINA! SEN ROBIN SINABING UGOK UMANO SI PBBM AT WALANG SILBI! (Senator Robin is apparently a spy of China! Senator Robin called [Marcos] stupid and useless!)
FALSE,ITO NA PINAS AT SOUTH KOREA SANIB PWERSA NA! PARA PIGILAN ANG PANANAKOP NG CHINA. (Here it is! Philippines and South Korea have joined forces to stop China’s invasion).
FALSE,"BAGYONG JENNY DOBLE NA ANG LAKAS SA YOLANDA ((Typhoon Jenny, now twice as powerful as Yolanda) | LATEST WEATHER UPDATE! OCT 1, 2023."
FALSE,"Sa isang nakakamanghang pagpapakita ng lakas militar, ipinadala ng Estados Unidos ang kanyang mabigat na long range na B-52 bomber sa airspace ng China (In a spectacular show of military power, the United States deployed its heavy long-range B-25 bomber into Chinese airspace)."
FALSE,KAKAPASOK LANG Bagong utos PBBM at SENADO Bitay ang hatol kay France Ruiz Hinatulan ng Taong Bayan! (Just in. New order from [Marcos] and the Senate. France Ruiz was sentenced to death by hanging. Condemned by the public!)
FALSE,"Just now : Expose na! Walang Kawala si Hontiveros sa Philhealth di makapaniwala sa Utos ni PRES BBM (Already exposed! Hontiveros cannot escape PhilHealth, she can’t believe the order from President Bongbong Marcos)."
FALSE,NAKU PO NAGKAGULO NA SA SINGAPORE PBBM NAKUHA NA ANG MARCOS ACCOUNT? (Oh my it was mayhem in Singapore. President Bongbong Marcos had retrieved the Marcos account?)
FALSE,OMG MARCOS ACCOUNT SA AUSTRALIA HETO NA! NAKU PO LIDER NG AUSTRALIA LUMAPIT NA KAY PBBM (Oh my god! The Marcos account in Australia is finally here! Oh my the leader of Australia has approached President Bongbong Marcos).
FALSE,ANG NAKAKAGIMBAL NA MARCOS ACCOUNT SA INDONESIA HETO NA! MGA ASEAN LEADERS NAGLALAPITAN NA KAY PBBM (The shocking Marcos account in Indonesia is finally here! ASEAN leaders are coming to President Bongbong Marcos).
FALSE,KAKAPASOK LANG! CHINA BINAGO ANG MAPA NG MUNDO! PILIPINAS PAG MAMAYARI NA DAW NG CHINA! PBBM NAALARMA! (Just in! China changed the world map. The Philippines is now owned by China! President Bongbong Marcos was alarmed!)
FALSE,"SARADO NA UP DlLlMAN, Grabe ang UTOS ni PBBM at VP SARA, mga UP STUDENTS, Nag-alsa BALUTAN na.. (UP Diliman is closed down! What a harsh order from PBBM and VP Sara. UP students packed their belongings)!!"
FALSE,24 ORAS EXPRESS REGALO NG AMERICA NASA PILIPINAS NA (AMERICA’S GIFT NOW IN THE PHILIPPINES) !
FALSE,IRAN BABANAT NA! Iran At Pilipinas BAGONG ALYANSANG BABANGGA Sa Pwersang Pandigma Ng China (Iran will now attack! Iran and the Philippines’ new alliance will confront the war forces of China)!
FALSE,REST IN PEACE PURA LUKA VEGA. Filipino artist | Influencer | Drag Queen. 1990-2023.
FALSE,"BAGYONG ‘HANNA’ DOBLE ANG LAKAS SA YOLANDA! NAKAKATAKOT (Typhoon Hanna twice as powerful as Yolanda! Scary),"
FALSE,SARA DUTERTE HAHARAP SA IMPEACHMENT DAHIL SA PAGNANAKAW NG 125-M NA SECRET BUDGET FUND (Sara Duterte will face impeachment due to stealing P125 million from a secret budget fund).
FALSE,"KAPAPASOK LANG SA WAKAS PRES MARCOS UMAKSYON na 20 PESOS PER KILO BIGAS MANGYAYARI na VP SARA NATUWA. (Just in. Finally, President Marcos took action. 20 pesos per kilo of rice will now happen. [Vice President Sara Duterte] was delighted.)"
FALSE,"KAKAPASOK LANG FINISH NA! (JUST IN, IT IS FINISHED!) PRES MARCOS BINIGYAN ng POSISYON CONG MARCOLETA DOE (PRES. MARCOS GAVE CONG. MARCOLETA THE DOE POSITION) GOODBYE DlLAWAN NA! (GOODBYE YELLOWS!)"
FALSE,JUST ARRIVED!!! 12 UNITS OF HIMARS MULTIPLE-LAUNCH ROCKET SYSTEM FOR THE PHILIPPINE ARMY.
FALSE,"KAKAPASOK LANG Finish na! HONTlVEROS walang KAWALA sa UTOS VP SARA PBBM SENADO, DlLAWAN at MEDIA IYAK (Just in. It’s finished! Hontiveros cannot escape the order of [Vice President Sara Duterte and President Bongbong Marcos]. The Senate, yellows and the media cried)."
FALSE,"KAKAPASOK LANG TAGUMPAY! PBBM at VP SARA GINULAT ang LAHAT NEW MANILA INTERNATIONAL AIRPORT HETO NA (Just in, victory! [President Ferdinand Marcos] and [Vice President Sara Duterte] shocked all. New Manila International Airport is here)!"
FALSE,"KAKAPASOK LANG TAGUMPAY! K-12 ni PNOY NAIBASURA NA PBBM at VP SARA PIRMADO na K-10 NEW CURRICULUM.!! (Just in, victory! K to 12 of former President Noynoy Aquino was junked. President Bongbong Marcos and Vice President Sara Duterte signed the new K to 10 curriculum)."
