RATING,QUOTE
TRUE,"Sapul sa video ang kabalastugan ng mag-asawa na bumabatak ng iligal na droga sa harap ng kanilang musmos na anak. Kita sa video kung paano lumalapit ang bata sa foil na ginagamit ng mag-asawa sa kanilang bisyo. Nahuli na ang mag-asawa na nakilalang sina Jon-jon Del Rosario at Ana Marie Gilos. Nasagip na rin mula sa mga suspek ang bata. ""Bilang ama, masakit din tignan na yung batang walang kamuwang-muwang at ang napansin nga namin ang malakas na usok ay napupunta sa bata, makikita nantin sa surveilance iyan. Ibig sabihin ay talamak na talaga itong mag-asawang ito. Hindi nila iniisip ang kalusugan ng bata. May possibility na mag-positive ang bata kung i-drug test natin iyon,"" sabi P/Supt Vic Cabatingan ng Bacoor Police. Ikinagalit naman ng mga netizens ang kabalbalan ng mga durugistang magulang. Sang-ayon ba kayo na dapat ituloy at pabagsikin ang giyera kontra-droga? Source: GMA News"
TRUE,"Viral ngayon ang video ng nahuling babaeng durugista. Mensahe ng suspek sa mga kapwa niya adik, maganda raw ang tama ng droga dahil magiging masipag daw sa gawaing bahay ang sinumang hihithit ng ipinagbabawal na gamot. Halata sa naturang video na sabog na sabog ang babae habang kinakausap. Ayon sa original uploader ng mga videos, nahuli ang babae sa isinagawang buy-bust operation ng San Luis Police Station. Ito po ang ilang video habang kinakausap ang durugista. Isa lang ang panayam sa babaeng ito sa mga viral videos ng mga sabog sa droga na kung anu-ano ang sinasabi. Ano ang dapat gawin sa babaeng ito? Suportado niyo ba ang kampanya ng Pangulong Rodrigo Duterte laban sa droga? Source: Jimjim Hipolito"
TRUE,"Sa talumpati ni Presidente Rodrigo Duterte sa 44th Philippine Business Conference and Expo sa Manila Hotel, binunyag ng Pangulo na na-iyak siya dahil sa ginagawang pang-aapi sa kanya ni dating United Nations High Commissioner for Human Rights (UNCHR) Zeid Ra'ad Al Hussein. Matatandaang sinabi ni Zeid na kailangan daw ni Pangulong Duterte na magpatingin sa psychiatrist matapos magbanta si Presidente Duterte na sasampalin si UN special rapporteur Agnes Callamard dahil sa pangingialam nito sa Pilipinas. ""Ang presidente nila (sa UN High Commission on Human Rights) sinabi na, 'Duterte you need to see a psychiatrist... Kapatid pala ng King of Jordan. Napaiyak tuloy ako kasi inaapi-api ako ng mga tao,"" pagsisiwalat ng Pangulo. Source: RTVM"
TRUE,"Humihiling ngayon ng tulong ang 12-years old brain cancer patient na si Jinn Sam sa mga taong may mabubuting puso at lalo na kay Pangulong Rodrigo Duterte para mapagamot siya. Sa kanyang video na in-upload ng kanyang ina, makikita ang hirap sa pagsasalita ng bata, habang may nakatusok na tubo sa kanyang ilong. ""Hello po. Ako po ulit si Jin Samm. Ako po ay nananawagan kay Presidente Duterte na sana po tulungan niyo po ako na sana po ipaabot kay Dra. Farrah para mapa-immuno. Please po,"" pagsusumamo ni Jinn Samm. Sa hiwalay na video naman ng kanyang ina, umiiyak na nagmamakawa ang nanay ni Jinn Sam na si Benjie Rosadino sa publiko para matulungan sila sa pinansyal para mapagamot ang kanyang anak. Tulungan po natin ang mag-ina. Paki-kalat po ang artikulong ito para makarating sa mga kinauukulan ang kalagayan ng bata. Source: Benjie Rosadino"
TRUE,"Sa kumakalat na video clip ng programang ""It's Showtime"", naging laman ng katatawanan ang dalawa sa mga kilalang kritiko ni Pangulong Rodrigo Duterte na sina Senator Antonio Trillanes at Leila De Lima. Mapapanood sa nasabing video clip na binanggit ni Vice Ganda ang pangalan ni De Lima at ipinatungkol ito sa kayang co-host. At nang tanungin kung ano ang mensahe nito kay Trillanes, pabiro nitong sinabi na inaantay na daw nila si Trillanes. Si De Lima ay nakapiit ngayon sa Camp Crame at hinaharap ang mga kasong may kaugnayan sa iligal na droga. Ikinatuwa naman ilang kababayan natin ang banat ng mga host kay Trillanes. Source: It's Showtime via jym bwrdn"
TRUE,"""Ahhhhhhhh kaya.....kala ko tonyo dinaanan ka ng suwerte kang kumag ka"" Ganito ang naging reaksyon ni former Davao City Vice Mayor Paolo Duterte matapos hindi katigan ni Regional Trial Court Judge Andres Soriano ang pagpapa-aresto at Hold Departure Order ng Department of Justice (DOJ) laban kay Senador Antonio Trillanes kaugnay sa Kasong kudeta noong 2003. Kalakip sa post ni Paolo ay ang screenshot ng balita mula sa GMA news, kung saan ipinapakita na appointee ni dating Pangulong Noynoy Aquino si Judge Soriano. Hindi ikinatuwa ng karamihan sa mga kababayan natin ang naging desisyon ni Judge Soriano sa kaso ni Trillanes. Hindi rin ba kayo pabor sa naging hatol ni Judge Soriano? Source: Vice Mayor Pulong Duterte - Official | GMA News"
TRUE,"""This is just the beginning, this is not the end. Nobody has to claim total victory here. Umpisa pa lang ito, marami pang pupuntahan itong kasong ito."" Ganito ang naging pahayag ni Department of Justice Secretary Menardo Guevarra matapos pigilan ni Makati Regional Trial Court Jusge Andres Soriano ang pag-aresto kay Senador Antonio Trillanes. Inilutang din ni Guevarra ang ideya na dalhin sa mas mataas na hukuman ang kaso ni Trillanes. ""We expect both parties may elevate this ruling of the RTC to a superior court,"" sabi pa ni Guevarra. Sa kaugnay na isyu, binuko ni Presidential Son at former Davao City Vice Mayor Paolo Duterte na appointee umano ni dating Pangulong Noynoy Aquino si Judge Soriano. Maalalang si Aquino ang nagbigay ng kwestiyonableng amnestiya kay Trillanes. Naniniwala ba kayo na hindi tama ang naging desisyon ni Judge Andres Soriano? Source: ABS-CBN | News5"
TRUE,"Sapul sa video ang pangingialam ng isang retiradong hukom sa operasyon ng Philippine Drug Enforcement Agency (PDEA) laban sa suspek na si Jesus Restuto Alagar sa Ilocos Sur. Si Alagar ay lider ng notoryus Alagar drug group. Mapapanood sa programang BITAG ang biglang pagdating ng tiyuhin ng suspek na isa palang retired judge at pinagsesermonan ang mga operatiba ng PDEA. Pero ang angas ni judge ay hindi umubra sa karakas ng batikang journalist na si Mr. Ben ""BITAG"" Tulfo ng magka-usap ang dalawa sa telepono. 24 na pakete ng ng hinihinilang iligal ng droga ang nakumpiska kay alagar. TInatayang aabot ang halaga nito sa humigi't-kumulang P300,000. Source: BITAG Official"
TRUE,"Butata ang inabot ng mga militanteng estudyante at ng makakaliwang kongresista sa sagot ng aktress na si Aiko Melendez sa Instagram post ni Davao City Mayor Sara Duterte. Sa social media post ni Duterte, binanatan nito si ACT Teachers Representative Antonio Tinio sa tila paggamit sa ilang kabataan sa kanilang rally habang panahon ng pag-aaral. Ang post naman ni Mayor Sara ay sinang-ayunan ni Melendez. ""Imbes na pag aaral ang atupagin, rally at puro reklamo nalang ang ginagawa. Maraming mga bata ang ninanais na makapag aral at pinapangarap na sana sila ang nakakapag aral than sa inyo na ala inatupag kundi magreklamo. Do they even know why they are there? If they love our country as they always claim, shouldn't they prioritize our children to study instead of being in the streets?!!,"" sabi ni Melendez Ito po ilan pa sa opinyon ni Melendez tungkol sa party-list na iniwan niya sa social media post ni Mayor Sara. ""kng mahal po ng mga party list na yan ang mga bata na pinagrarally nila, bakit di nila ibigay ang parte ng budget nila para sa edukasyon ng mga bata na po yan dba mam? Kaso mali na ang paraan nila po mam. Kng ang mga bata na yan ay bayad para me makain? Hindi ba pansamantala din ang ginawa nilang aksyon? Kng maka reklamo po sila sa gobyerno naten ganun ganun nalang po. Eh sila ano po ba ang nagawa na nila po?"" dagdag pa ni Melendez Sang-ayon ba kayo sa sinabi ng aktress? Source: indaysaraduterte Instagram Account"
TRUE,"Ito ang dahilan kung bakit nasisira ang imahe ng buong kapulisan. Sapul sa dashcam video noong Oktubre 19 ang pagpalo at pagsira ng police escort sa side mirror ng taxi na minamaneho ni Joseph Barreno. Mapapanood sa video na dahan-dahan tumabi si Barreno sa isang gate sa may Andrews Avenue nang sumenyas at nag-sirena ang mga pulis pero laking gulat na lang niya na may narinig siyang humapas sa kanyang side-mirror. Ang mga pulis ay nag-e-escort ng isang negosyante. Napag-alaman na ang mga naturang pulis ay naka-off-duty noong pagkakataon na iyon. Nakilala ang mga pulis sa viral video na sina Police Officer 2 Ralp Tumanguil ng National Capital Region Police Office (NCRPO) at si Jay Templonuevo ng Paanaque Police. Ayon kay Tumanguil, tinap niya lang umano ang side-mirror ng taxi ni Barreno. ""Tinap ko lang po 'yung side mirror, para ma-flag down kasi papasok na po kami sa gate... Hindi ko po napansin na nasira na pala siya,""sabi ni Tumanguil. Mahaharap ang dalawang pulis sa kaong administratibo at maaring masuspinde ng 1 hanggang 2 buwan, ayon kay NCRPO Chief Guillermo Eleazar. KUng kayo ang masusunod, ano ang dapat na parusa sa mga nasabing pulis? Source: ABS-CBN"
TRUE,"Binulgar ni Pangulong Rodrigo Duterte sa isang talumpati kung umano'y ginagawa ni Senador Antonio Trillanes noong nag-aarala pa lang sa Philippine Military Academy. Ayon sa Presidente, hindi daw ito sumasali sa training at parating nasa opisina ng tatay na opisyal sa militar. ""Si Trillanes, hindi naman pala sumasali dun sa mga training na iihi ka talaga sa pantalon mo, kasi he was favored, because he was always in the office of his father, who was working in the government and also a military man. Siya pala ang nilakad ng tatay niya,""sabi ni Presidente Duterte. Source: RTVM via Innovation Politics"
TRUE,"Ayon sa ulat ng Manila Bulletin, nakaranas diumano ng sexual harassment mula sa pari si Miss International 2013 Bea Rose Santiago. Nangyari daw ito noong bata pa ang dating kandidata sa Miss International. Rebelasyon pa ni Santiago, nangangaral pa rin raw ang pari hanggang ngayon. ""Sexual harassment is real not just in pageants but everywhere. I was molested when I was a child by a priest. He is still preaching somewhere in Masbate""sabi ni Santiago Ang pagbubunyag ni Santiago ay kasunod ng pagputok ng balita tungkol sa nangyaring sexual harassment sa ilang kandidata ng Miss Earth sa kamay ng isa sa sponsor ng patimpalak. Nakisimpatya naman ang mga tao sa naranasan ni Mss. Santiago. Source: Manila Bulletin | Bea Rose Santiago"
TRUE,"Naging laman ng balita ng mga mainstream media kamakailan lang ang diumano'y pag-endorso ni Pangulong Rodrigo Duterte kay dating Department of Interior and Local Government Secretary Mar Roxas sa isang talumpati sa Boacay. Ang balita naman na ito ay agad pinaniwalaan nila Roxas at ni vice president Leni Robredo. Sa katunayan, nagpasalamat at ikinagalak pa nila Roxas at Leni ang diumano'y pag-endorse ng Pangulo. Nagtataka ngayon ang mga tao kung naintindihan ba nila Roxas at Leni ang konteksto ng pahayag ni Pangulong Duterte. Sa kabila kasi ng sarkastikong tono ng pananalita ng Pangulo, ay tila natuwa pa ang dalawa. Kaya sa isang social media post, binanatan ng Pro-DUterte blogger at foreign university lecturer na si Sass Rogando Sasot ang naging tugon nila Mar at Leni sa sinabi ng Presidente. ""Sabi ni Duterte nun, isa itong si Gen. Garbo na protekto ng droga sa Visayas. Ngayon itong si Garbo, ang sabi ng Pangulo ay security aide or political aide ni Mar Roxas. Ngayon ang sabi ni Duterte sa same speech, sige iboto niyo kasi Ilonggo. Pero hindi niya ine-endorse. Ang sabi niya, iboto iyo pero ito ang background niya (Roxas) is political aide niya si Garbo... Si Leni naman, sumakay, nag thank you. Nag welcome sa endorsement pero wala naman endorsement... Ang sinasabi ni PRRD, itong si Roxas, pagbinoto niyo iyan, ito ang baggage niyan. Senior aide niya ang protector ng shabu trade sa Visayas. Bakit ang tanga niyo?""sabi ni Sasot. Ito po ang buong sarkastikong komento ni Presidente Duterte tungkol kay Roxas na pilit binaligtad ng mga taga-mainstream media. Source: Sass Rogando Sasot"
TRUE,"Hindi na nagpigil ni Pangulong Rodrigo Duterte ang kanyang sarili sa talumpati niya sa Boracay noong Huwebes. Sa pahayag niya kaharap ang mga benepisyaryo ng Certificates of Land Ownership Award (CLOA), sinabi ng Pangulo na dapat agad patayin ng mga militar ang mga fixers sa Bureau of Customs. Ang pagbabanta ng Pangulo, ay paraan ng Presidente para ipakita kung gaano ka-seryoso ito sa paglaban sa korapsyon sa ahensiya. ""Soldiers will be fielded there to hunt down fixers. I told them, if you see fixers, shoot them and throw them into the sea. Do not admit to the killing. Damn those criminals. You must kill all the fixers because you will be swallowed by the corrupt system there,""sabi ni Presidente Duterte. Matatandaang matapos pumutok ang shabu/magnetic lifter controversy sa Customs, binalak ng palasyo na ipa take-over sa militar ang kontrol sa naturang ahensiya. Source: Philstar | RTVM"
TRUE,"Ikinatutuwa ngayon ng mga netizens ang personal na pagbati at pagkanta ni Pangulong Rodrigo Duterte sa kaarawan ni Philippine National Police Chief Oscar Albayalde. Ayon sa ilang mga netizens, ito raw ang unang pagkakataon nilang makita ang isang Presidente na bumati at kantahan ng birthday song ang isang Director General ng PNP. Ikinatutuwa din daw ng mga netizens na makita ang dalawa sa kanilang mga hinahangaang personalidad sa public service na magkasama. Si Albayalde ay itinalaga sa pwesto ni Pangulong Duterte noong Abril 2018 para palitan ang magreretirong si General Ronald ""Bato"" Dela Rosa. Sa kabila ng hindi galing sa balwarte ni Pangulong Duterte (Davao City), nagulat ang lahat nang siya ang napili ng Presidente para pamunuaan ang pambansang pulisya. Nakilala si Albayalde sa istriktong pagdidisiplina sa hanay ng kapulisan. Source: Oscar Albayalde"
TRUE,"Sa isang social media post, sinabi ng prominenteng mamamahayag na si Jay Sonza na hindi daw dapat magtaka ang mga tao kung bakit nag-iingay si Senador Kiko Pangilinan patungkol sa isyu ng pagpasok ng pangatlong Telco sa Pilipinas. Ayon kay Sonza, pamangkin daw kasi ito ng may-ari ng Philippine Long Distant Company (PLDT) na si Manny V. Pangilinan. Ibinunyag din ni Sonza na si Many Pangilinan din daw ang nagpondo sa kandidatura ni Kiko. Alam ng lahat na ang PLDT ang isa sa duopoly pagdating sa larangan ng telecommunications sa bansa. Si Manny din daw ang may-ari sa ilang mass media prganization sa bansa, tulad ng TV5, Philippine Star, Cignal Direct TV at part owner din daw ng Inquirer radio DZIQ. Ang naturang post ni Sonza ay umani ng iba't-ibang reaksyon na naibahagi na rin ng 3,000 beses sa social media habang isinusulat ang artikulong ito. Source: Jay Sonza | Philippine Star"
TRUE,Sapul sa lente ng programang BITAG ang matensyong engkwentro sa pagitan ng District Police Intelligence Operation Unit (DPIOU) at ng sindikato ng credit card identity theft sa Lungsod ng Quezon. Mapapanood sa video na kargado ng armas ang mga suspek pero hindi nakapalag dahil sa mabilis na aksyon ng otoridad. Dinala agad sa headquarters ng Quezon City Police District ang mga kawatan. Nang makaharap ng host ng programang Bitag na si Ben Tulfo ang mga salarin ay tila naging mga maamong tupa ang mga ito. Source: BITAG OFFICIAL
TRUE,"Kalunos-lunos ang sinapit ng 17-anyos na si Sophia Julie Postanes matapos siyang mahagip ng tren ng Philippine National Railways sa Cabuyao, Laguna. Ayon sa ulat ng GMA News, pinigilan umano ng mga tao ang dalaga na tumawid ng tren pero hindi naririnig ang mga tao dahil naka-headset ang dalaga. May payo naman ang otoridad tungkol sa pagsusuot ng headset habang nasa pampublikong lugar. ""It is a total distraction. Unang-una hindi mo naririnig ang kapaligiran mo noh. Pati ang mga busina. Yung mga ambient noises na may sasakyan ka sa gilid, hindi mo naman naririnig iyan eh, if you are wearing your headset,"" ayon kay Metro Manila Development Authority Bong Nebrija. Nagpakita naman ng pakikiramay ang ilan nating kababayan sa kinasapitan ng dalaga.. Source: GMA News"
TRUE,"Nababahala ang ilang miyembro ng oposisyon sa pagpili sa Mislatel Consortium para maging provisional 3rd telco player ng bansa. Ayaw raw kasi nilang mangyari muli ang mga maanomalyang proyekto na konektado sa China, na kung hindi daw nalantad ay baka may nakinabang sa bilyong-bilyong pondo ng bayan. Kinuwestiyon din ng mga senador ang pagpili sa pangatlong player sa telco. ""We don't want a China Telecom joint venture to be NBN-ZTE Part 2 ($329 million) and North Rail project ($421 million) in our midst. If not exposed, it will rob the people billions of pesos... What qualified it in the first place? Why were the other bidders booted out? What is the track record of the winning bidder in the telecommunications business? Was the government opening up the bidding to other players just a formality? Masabilang that the government went through the process?"" sabi nila Senators Franklin M. Drilon, Francis N. Pangilinan, Antonio F. Trillanes IV, Leila de Lima, at Risa Hontiveros sa isang pahayag. Hindi naman nagustuhan ng ilang kababayan natin ang naging pagpuna ng mga senador. Source: News5 | MB"
